263.12045,31.03651,0.000702,0.000169,13.528517,23.01644,-9.6184,FITST18/VLASS1.1.ql.T18t24.J173119+313000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA263.12DEC31.037.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.1205&DEC=31.0365&SR=0.01,[[  3.41110281e-04   9.99658942e-01]]
207.55588,28.27833,0.001075,0.00027,36.121033,16.74298,9.873,FITST18/VLASS1.1.ql.T18t19.J135023+283000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA207.556DEC28.278.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=207.5559&DEC=28.2783&SR=0.01,[[ 0.00108051  0.99891949]]
191.37417,30.80132,0.001765,0.000354,8.619252,4.31545,-9.4063,FITST18/VLASS1.1.ql.T18t17.J124317+303000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA191.374DEC30.801.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=191.3742&DEC=30.8013&SR=0.01,[[ 0.00157725  0.99842274]]
189.82656,30.48173,0.000477,0.000137,11.573578,14.71685,8.9114,FITST18/VLASS1.1.ql.T18t17.J123915+303000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA189.827DEC30.482.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=189.8266&DEC=30.4817&SR=0.01,[[ 0.00478206  0.99521792]]
207.55271,28.27548,0.002117,0.00027,14.521596,11.73276,-33.537,FITST18/VLASS1.1.ql.T18t19.J135023+283000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA207.553DEC28.275.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=207.5527&DEC=28.2755&SR=0.01,[[ 0.00595681  0.99404317]]
270.12864,31.77397,0.001533,0.00036,4.821335,11.93223,-13.1679,FITST18/VLASS1.1.ql.T18t24.J175829+313000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA270.129DEC31.774.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.1286&DEC=31.774&SR=0.01,[[ 0.00626878  0.9937312 ]]
207.55988,28.28244,0.002356,0.00027,10.119201,17.08409,-32.1379,FITST18/VLASS1.1.ql.T18t19.J135023+283000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA207.56DEC28.282.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=207.5599&DEC=28.2824&SR=0.01,[[ 0.00963815  0.99036193]]
262.07337,31.76823,0.034884,0.002172,10.408189,8.0804,5.252,FITST18/VLASS1.1.ql.T18t24.J172639+313000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA262.073DEC31.768.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=262.0734&DEC=31.7682&SR=0.01,[[ 0.01133054  0.98866946]]
219.98837,28.40561,0.009931,0.000311,2.994788,4.78666,-9.9053,FITST18/VLASS1.1.ql.T18t20.J143954+283000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA219.988DEC28.406.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=219.9884&DEC=28.4056&SR=0.01,[[ 0.01281499  0.98718506]]
267.78424,29.82342,0.012204,0.000322,3.292941,2.69967,-1.8931,FITST18/VLASS1.1.ql.T18t24.J174918+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST18/RA267.784DEC29.823.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=267.7842&DEC=29.8234&SR=0.01,[[ 0.01852782  0.98147213]]
